IV Measurement
Barcode=33305010000619	DateIV=20151106	TempIV=23.3	HumidityIV=50.0	FluenceIV=	

Voltage		Itotal
0.0000000E+0	-1.1156100E-12	0.0000000E+0
-1.0000000E+1	1.0238080E-11	0.0000000E+0
-2.0000000E+1	5.9748700E-12	0.0000000E+0
-3.0000000E+1	8.9921800E-12	0.0000000E+0
-4.0000000E+1	1.4535130E-11	0.0000000E+0
-5.0000000E+1	1.3020450E-11	0.0000000E+0
-6.0000000E+1	1.3761020E-11	0.0000000E+0
-7.0000000E+1	1.0268670E-11	0.0000000E+0
-8.0000000E+1	1.6388440E-11	0.0000000E+0
-9.0000000E+1	1.6240240E-11	0.0000000E+0
-1.0000000E+2	8.0803100E-12	0.0000000E+0
-1.1000000E+2	1.1116090E-11	0.0000000E+0
-1.2000000E+2	1.2028650E-11	0.0000000E+0
-1.3000000E+2	1.7061830E-11	0.0000000E+0
-1.4000000E+2	1.5096300E-11	0.0000000E+0
-1.5000000E+2	1.4996860E-11	0.0000000E+0
-1.6000000E+2	1.8330700E-11	0.0000000E+0
-1.7000000E+2	1.1593340E-11	0.0000000E+0
-1.8000000E+2	1.4254960E-11	0.0000000E+0
-1.9000000E+2	1.7132700E-11	0.0000000E+0
-2.0000000E+2	1.3794230E-11	0.0000000E+0
-2.1000000E+2	1.7239340E-11	0.0000000E+0
-2.2000000E+2	1.0965380E-11	0.0000000E+0
-2.3000000E+2	1.5516470E-11	0.0000000E+0
-2.4000000E+2	1.1358420E-11	0.0000000E+0
-2.5000000E+2	1.0759780E-11	0.0000000E+0
-2.6000000E+2	1.5801030E-11	0.0000000E+0
-2.7000000E+2	1.2059160E-11	0.0000000E+0
-2.8000000E+2	1.6855560E-11	0.0000000E+0
-2.9000000E+2	1.7025450E-11	0.0000000E+0
-3.0000000E+2	1.5190160E-11	0.0000000E+0
-3.1000000E+2	1.3472900E-11	0.0000000E+0
-3.2000000E+2	1.7995130E-11	0.0000000E+0
-3.3000000E+2	1.7682830E-11	0.0000000E+0
-3.4000000E+2	1.3426190E-11	0.0000000E+0
-3.5000000E+2	9.5630300E-12	0.0000000E+0
-3.6000000E+2	1.1186830E-11	0.0000000E+0
-3.7000000E+2	1.0128970E-11	0.0000000E+0
-3.8000000E+2	1.4805350E-11	0.0000000E+0
-3.9000000E+2	1.9062760E-11	0.0000000E+0
-4.0000000E+2	1.6889150E-11	0.0000000E+0
-4.1000000E+2	1.6991140E-11	0.0000000E+0
-4.2000000E+2	1.8643380E-11	0.0000000E+0
-4.3000000E+2	1.1803370E-11	0.0000000E+0
-4.4000000E+2	1.1730840E-11	0.0000000E+0
-4.5000000E+2	1.9299990E-11	0.0000000E+0
-4.6000000E+2	1.9457420E-11	0.0000000E+0
-4.7000000E+2	1.1637360E-11	0.0000000E+0
-4.8000000E+2	1.4663300E-11	0.0000000E+0
-4.9000000E+2	1.8025880E-11	0.0000000E+0
-5.0000000E+2	1.0475640E-11	0.0000000E+0
-5.1000000E+2	1.3326820E-11	0.0000000E+0
-5.2000000E+2	9.8396300E-12	0.0000000E+0
-5.3000000E+2	1.1756940E-11	0.0000000E+0
-5.4000000E+2	1.5147210E-11	0.0000000E+0
-5.5000000E+2	1.7742040E-11	0.0000000E+0
-5.6000000E+2	1.9087470E-11	0.0000000E+0
-5.7000000E+2	9.9817300E-12	0.0000000E+0
-5.8000000E+2	1.9292000E-11	0.0000000E+0
-5.9000000E+2	1.3007820E-11	0.0000000E+0
-6.0000000E+2	9.8400000E-12	0.0000000E+0
-6.1000000E+2	1.8280500E-11	0.0000000E+0
-6.2000000E+2	9.8431400E-12	0.0000000E+0
-6.3000000E+2	1.9401840E-11	0.0000000E+0
-6.4000000E+2	1.1289480E-11	0.0000000E+0
-6.5000000E+2	1.7583480E-11	0.0000000E+0
-6.6000000E+2	1.1280720E-11	0.0000000E+0
-6.7000000E+2	1.9488540E-11	0.0000000E+0
-6.8000000E+2	1.2310510E-11	0.0000000E+0
-6.9000000E+2	1.1870490E-11	0.0000000E+0
-7.0000000E+2	1.3543470E-11	0.0000000E+0
