IV Measurement
Barcode=33305010000619	DateIV=20151106	TempIV=23.3	HumidityIV=50.0	FluenceIV=	

Voltage		Itotal
0.0000000E+0	-4.4986500E-12	0.0000000E+0
-1.0000000E+1	1.0864170E-11	0.0000000E+0
-2.0000000E+1	9.2940500E-12	0.0000000E+0
-3.0000000E+1	5.1785200E-12	0.0000000E+0
-4.0000000E+1	7.4985900E-12	0.0000000E+0
-5.0000000E+1	1.3491940E-11	0.0000000E+0
-6.0000000E+1	1.6006170E-11	0.0000000E+0
-7.0000000E+1	1.5701760E-11	0.0000000E+0
-8.0000000E+1	1.2222980E-11	0.0000000E+0
-9.0000000E+1	1.2695600E-11	0.0000000E+0
-1.0000000E+2	1.8323830E-11	0.0000000E+0
-1.1000000E+2	1.1193420E-11	0.0000000E+0
-1.2000000E+2	1.7282980E-11	0.0000000E+0
-1.3000000E+2	1.9930690E-11	0.0000000E+0
-1.4000000E+2	2.0061670E-11	0.0000000E+0
-1.5000000E+2	1.3884540E-11	0.0000000E+0
-1.6000000E+2	1.1246340E-11	0.0000000E+0
-1.7000000E+2	1.2403800E-11	0.0000000E+0
-1.8000000E+2	1.8993670E-11	0.0000000E+0
-1.9000000E+2	1.6455950E-11	0.0000000E+0
-2.0000000E+2	2.0328610E-11	0.0000000E+0
-2.1000000E+2	1.2540600E-11	0.0000000E+0
-2.2000000E+2	1.2397620E-11	0.0000000E+0
-2.3000000E+2	1.1128120E-11	0.0000000E+0
-2.4000000E+2	1.0676220E-11	0.0000000E+0
-2.5000000E+2	1.8696610E-11	0.0000000E+0
-2.6000000E+2	1.8779770E-11	0.0000000E+0
-2.7000000E+2	1.8635670E-11	0.0000000E+0
-2.8000000E+2	1.6822380E-11	0.0000000E+0
-2.9000000E+2	1.2394770E-11	0.0000000E+0
-3.0000000E+2	1.4292200E-11	0.0000000E+0
-3.1000000E+2	1.8945540E-11	0.0000000E+0
-3.2000000E+2	1.2156550E-11	0.0000000E+0
-3.3000000E+2	1.4539240E-11	0.0000000E+0
-3.4000000E+2	2.0898350E-11	0.0000000E+0
-3.5000000E+2	1.7542140E-11	0.0000000E+0
-3.6000000E+2	1.4400320E-11	0.0000000E+0
-3.7000000E+2	1.5592570E-11	0.0000000E+0
-3.8000000E+2	3.4748700E-11	0.0000000E+0
-3.9000000E+2	2.0352770E-11	0.0000000E+0
-4.0000000E+2	1.6255990E-11	0.0000000E+0
-4.1000000E+2	1.8743440E-11	0.0000000E+0
-4.2000000E+2	2.0892170E-11	0.0000000E+0
-4.3000000E+2	1.3037580E-11	0.0000000E+0
-4.4000000E+2	1.2215570E-11	0.0000000E+0
-4.5000000E+2	1.4224640E-11	0.0000000E+0
-4.6000000E+2	3.4920500E-11	0.0000000E+0
-4.7000000E+2	1.3707040E-11	0.0000000E+0
-4.8000000E+2	1.1973250E-11	0.0000000E+0
-4.9000000E+2	1.2453720E-11	0.0000000E+0
-5.0000000E+2	1.3355830E-11	0.0000000E+0
-5.1000000E+2	2.0697530E-11	0.0000000E+0
-5.2000000E+2	1.9703270E-11	0.0000000E+0
-5.3000000E+2	1.2464600E-11	0.0000000E+0
-5.4000000E+2	1.3876680E-11	0.0000000E+0
-5.5000000E+2	1.6332760E-11	0.0000000E+0
-5.6000000E+2	2.0512450E-11	0.0000000E+0
-5.7000000E+2	1.4604080E-11	0.0000000E+0
-5.8000000E+2	1.3238310E-11	0.0000000E+0
-5.9000000E+2	1.3218200E-11	0.0000000E+0
-6.0000000E+2	1.8355170E-11	0.0000000E+0
-6.1000000E+2	3.5563500E-11	0.0000000E+0
-6.2000000E+2	1.4145060E-11	0.0000000E+0
-6.3000000E+2	3.5776900E-11	0.0000000E+0
-6.4000000E+2	1.3811000E-11	0.0000000E+0
-6.5000000E+2	1.5524830E-11	0.0000000E+0
-6.6000000E+2	1.7768110E-11	0.0000000E+0
-6.7000000E+2	2.0477850E-11	0.0000000E+0
-6.8000000E+2	3.5453400E-11	0.0000000E+0
-6.9000000E+2	3.6272400E-11	0.0000000E+0
-7.0000000E+2	3.5638900E-11	0.0000000E+0
