IV Measurement
Barcode=33305010000619	DateIV=20151106	TempIV=23.3	HumidityIV=50.0	FluenceIV=	

Voltage		Itotal
0.0000000E+0	8.9273769E-10	0.0000000E+0
-1.0000000E+1	5.9769681E-10	0.0000000E+0
-2.0000000E+1	6.8173385E-10	0.0000000E+0
-3.0000000E+1	7.1933493E-10	0.0000000E+0
-4.0000000E+1	7.3344258E-10	0.0000000E+0
-5.0000000E+1	7.4494077E-10	0.0000000E+0
-6.0000000E+1	7.5118898E-10	0.0000000E+0
-7.0000000E+1	7.5424370E-10	0.0000000E+0
-8.0000000E+1	7.6113806E-10	0.0000000E+0
-9.0000000E+1	7.6680018E-10	0.0000000E+0
-1.0000000E+2	7.6885047E-10	0.0000000E+0
-1.1000000E+2	7.7265282E-10	0.0000000E+0
-1.2000000E+2	7.7404661E-10	0.0000000E+0
-1.3000000E+2	7.7323270E-10	0.0000000E+0
-1.4000000E+2	7.7828801E-10	0.0000000E+0
-1.5000000E+2	7.8399983E-10	0.0000000E+0
-1.6000000E+2	7.8204067E-10	0.0000000E+0
-1.7000000E+2	7.7595814E-10	0.0000000E+0
-1.8000000E+2	7.8377616E-10	0.0000000E+0
-1.9000000E+2	7.8667349E-10	0.0000000E+0
-2.0000000E+2	7.8547853E-10	0.0000000E+0
-2.1000000E+2	7.8551580E-10	0.0000000E+0
-2.2000000E+2	7.8380309E-10	0.0000000E+0
-2.3000000E+2	7.9368176E-10	0.0000000E+0
-2.4000000E+2	7.9500927E-10	0.0000000E+0
-2.5000000E+2	8.0084949E-10	0.0000000E+0
-2.6000000E+2	8.0353972E-10	0.0000000E+0
-2.7000000E+2	8.0315451E-10	0.0000000E+0
-2.8000000E+2	8.0784118E-10	0.0000000E+0
-2.9000000E+2	8.0969887E-10	0.0000000E+0
-3.0000000E+2	8.1121691E-10	0.0000000E+0
-3.1000000E+2	8.0775627E-10	0.0000000E+0
-3.2000000E+2	8.1373318E-10	0.0000000E+0
-3.3000000E+2	8.1486602E-10	0.0000000E+0
-3.4000000E+2	8.1767636E-10	0.0000000E+0
-3.5000000E+2	8.1258999E-10	0.0000000E+0
-3.6000000E+2	8.1866009E-10	0.0000000E+0
-3.7000000E+2	8.1658080E-10	0.0000000E+0
-3.8000000E+2	8.1829145E-10	0.0000000E+0
-3.9000000E+2	8.2143937E-10	0.0000000E+0
-4.0000000E+2	8.2190949E-10	0.0000000E+0
-4.1000000E+2	8.2317073E-10	0.0000000E+0
-4.2000000E+2	8.2694202E-10	0.0000000E+0
-4.3000000E+2	8.2847663E-10	0.0000000E+0
-4.4000000E+2	8.2611776E-10	0.0000000E+0
-4.5000000E+2	8.2679083E-10	0.0000000E+0
-4.6000000E+2	8.2758403E-10	0.0000000E+0
-4.7000000E+2	8.3026804E-10	0.0000000E+0
-4.8000000E+2	8.3704228E-10	0.0000000E+0
-4.9000000E+2	8.3102189E-10	0.0000000E+0
-5.0000000E+2	8.3575619E-10	0.0000000E+0
-5.1000000E+2	8.3667779E-10	0.0000000E+0
-5.2000000E+2	8.4031446E-10	0.0000000E+0
-5.3000000E+2	8.4146387E-10	0.0000000E+0
-5.4000000E+2	8.4071210E-10	0.0000000E+0
-5.5000000E+2	8.3915470E-10	0.0000000E+0
-5.6000000E+2	8.4036002E-10	0.0000000E+0
-5.7000000E+2	8.4040352E-10	0.0000000E+0
-5.8000000E+2	8.4533871E-10	0.0000000E+0
-5.9000000E+2	8.4448132E-10	0.0000000E+0
-6.0000000E+2	8.5149372E-10	0.0000000E+0
-6.1000000E+2	8.4518131E-10	0.0000000E+0
-6.2000000E+2	8.5090763E-10	0.0000000E+0
-6.3000000E+2	8.4829817E-10	0.0000000E+0
-6.4000000E+2	8.4744699E-10	0.0000000E+0
-6.5000000E+2	8.5201976E-10	0.0000000E+0
-6.6000000E+2	8.5052449E-10	0.0000000E+0
-6.7000000E+2	8.6112801E-10	0.0000000E+0
-6.8000000E+2	8.5803394E-10	0.0000000E+0
-6.9000000E+2	8.6541291E-10	0.0000000E+0
-7.0000000E+2	8.6047151E-10	0.0000000E+0
