IV Measurement
Barcode=33305010000619	DateIV=20151106	TempIV=23.3	HumidityIV=50.0	FluenceIV=	

Voltage		Itotal
0.0000000E+0	-3.0866800E-12	0.0000000E+0
-1.0000000E+1	5.2764700E-12	0.0000000E+0
-2.0000000E+1	1.3472570E-11	0.0000000E+0
-3.0000000E+1	5.3144900E-12	0.0000000E+0
-4.0000000E+1	1.4188620E-11	0.0000000E+0
-5.0000000E+1	1.2189790E-11	0.0000000E+0
-6.0000000E+1	1.4435110E-11	0.0000000E+0
-7.0000000E+1	1.5542730E-11	0.0000000E+0
-8.0000000E+1	7.2383100E-12	0.0000000E+0
-9.0000000E+1	1.2174880E-11	0.0000000E+0
-1.0000000E+2	1.5230340E-11	0.0000000E+0
-1.1000000E+2	1.5138260E-11	0.0000000E+0
-1.2000000E+2	1.5773440E-11	0.0000000E+0
-1.3000000E+2	6.4533800E-12	0.0000000E+0
-1.4000000E+2	1.4084710E-11	0.0000000E+0
-1.5000000E+2	1.0806250E-11	0.0000000E+0
-1.6000000E+2	1.4835030E-11	0.0000000E+0
-1.7000000E+2	7.2382000E-12	0.0000000E+0
-1.8000000E+2	9.9252900E-12	0.0000000E+0
-1.9000000E+2	7.8250200E-12	0.0000000E+0
-2.0000000E+2	1.3676060E-11	0.0000000E+0
-2.1000000E+2	1.1002360E-11	0.0000000E+0
-2.2000000E+2	1.7362180E-11	0.0000000E+0
-2.3000000E+2	1.0521950E-11	0.0000000E+0
-2.4000000E+2	1.4295560E-11	0.0000000E+0
-2.5000000E+2	8.0986500E-12	0.0000000E+0
-2.6000000E+2	1.7161550E-11	0.0000000E+0
-2.7000000E+2	1.6255960E-11	0.0000000E+0
-2.8000000E+2	9.6954000E-12	0.0000000E+0
-2.9000000E+2	8.0874400E-12	0.0000000E+0
-3.0000000E+2	1.3396310E-11	0.0000000E+0
-3.1000000E+2	9.7859800E-12	0.0000000E+0
-3.2000000E+2	9.6909400E-12	0.0000000E+0
-3.3000000E+2	1.1048970E-11	0.0000000E+0
-3.4000000E+2	1.0744930E-11	0.0000000E+0
-3.5000000E+2	1.7932590E-11	0.0000000E+0
-3.6000000E+2	1.0380470E-11	0.0000000E+0
-3.7000000E+2	8.1931000E-12	0.0000000E+0
-3.8000000E+2	1.1624710E-11	0.0000000E+0
-3.9000000E+2	1.8233860E-11	0.0000000E+0
-4.0000000E+2	1.0092050E-11	0.0000000E+0
-4.1000000E+2	1.8051510E-11	0.0000000E+0
-4.2000000E+2	1.8131200E-11	0.0000000E+0
-4.3000000E+2	1.7494940E-11	0.0000000E+0
-4.4000000E+2	1.6896910E-11	0.0000000E+0
-4.5000000E+2	1.5443780E-11	0.0000000E+0
-4.6000000E+2	1.6819240E-11	0.0000000E+0
-4.7000000E+2	1.5368210E-11	0.0000000E+0
-4.8000000E+2	9.1719200E-12	0.0000000E+0
-4.9000000E+2	1.1839870E-11	0.0000000E+0
-5.0000000E+2	9.9493600E-12	0.0000000E+0
-5.1000000E+2	1.5384380E-11	0.0000000E+0
-5.2000000E+2	1.6722760E-11	0.0000000E+0
-5.3000000E+2	8.8442400E-12	0.0000000E+0
-5.4000000E+2	1.0946330E-11	0.0000000E+0
-5.5000000E+2	8.9268800E-12	0.0000000E+0
-5.6000000E+2	1.1977010E-11	0.0000000E+0
-5.7000000E+2	1.1476950E-11	0.0000000E+0
-5.8000000E+2	1.8040700E-11	0.0000000E+0
-5.9000000E+2	1.6532350E-11	0.0000000E+0
-6.0000000E+2	1.6872240E-11	0.0000000E+0
-6.1000000E+2	1.0160870E-11	0.0000000E+0
-6.2000000E+2	1.6841450E-11	0.0000000E+0
-6.3000000E+2	1.7140270E-11	0.0000000E+0
-6.4000000E+2	1.7430920E-11	0.0000000E+0
-6.5000000E+2	9.2772500E-12	0.0000000E+0
-6.6000000E+2	1.0205700E-11	0.0000000E+0
-6.7000000E+2	1.6476500E-11	0.0000000E+0
-6.8000000E+2	1.5736350E-11	0.0000000E+0
-6.9000000E+2	9.3119700E-12	0.0000000E+0
-7.0000000E+2	1.7124530E-11	0.0000000E+0
