IV Measurement
Barcode=33305010000619	DateIV=20151106	TempIV=23.3	HumidityIV=50.0	FluenceIV=	

Voltage		Itotal
0.0000000E+0	3.1858900E-12	0.0000000E+0
-1.0000000E+1	9.4707700E-12	0.0000000E+0
-2.0000000E+1	9.3637800E-12	0.0000000E+0
-3.0000000E+1	1.8882990E-11	0.0000000E+0
-4.0000000E+1	1.1556630E-11	0.0000000E+0
-5.0000000E+1	3.5992800E-11	0.0000000E+0
-6.0000000E+1	2.1229700E-10	0.0000000E+0
-7.0000000E+1	2.2177600E-10	0.0000000E+0
-8.0000000E+1	2.2887200E-10	0.0000000E+0
-9.0000000E+1	2.3369700E-10	0.0000000E+0
-1.0000000E+2	2.3504400E-10	0.0000000E+0
-1.1000000E+2	2.4042400E-10	0.0000000E+0
-1.2000000E+2	2.3937600E-10	0.0000000E+0
-1.3000000E+2	2.4108600E-10	0.0000000E+0
-1.4000000E+2	2.3990100E-10	0.0000000E+0
-1.5000000E+2	2.4387600E-10	0.0000000E+0
-1.6000000E+2	2.4434400E-10	0.0000000E+0
-1.7000000E+2	2.4413600E-10	0.0000000E+0
-1.8000000E+2	2.4761300E-10	0.0000000E+0
-1.9000000E+2	2.4646500E-10	0.0000000E+0
-2.0000000E+2	2.4898300E-10	0.0000000E+0
-2.1000000E+2	2.5074100E-10	0.0000000E+0
-2.2000000E+2	2.5309500E-10	0.0000000E+0
-2.3000000E+2	2.5443200E-10	0.0000000E+0
-2.4000000E+2	2.5478900E-10	0.0000000E+0
-2.5000000E+2	2.5693300E-10	0.0000000E+0
-2.6000000E+2	2.5840300E-10	0.0000000E+0
-2.7000000E+2	2.5892400E-10	0.0000000E+0
-2.8000000E+2	2.6153700E-10	0.0000000E+0
-2.9000000E+2	2.6563500E-10	0.0000000E+0
-3.0000000E+2	2.6405100E-10	0.0000000E+0
-3.1000000E+2	2.6641500E-10	0.0000000E+0
-3.2000000E+2	2.6691000E-10	0.0000000E+0
-3.3000000E+2	2.6773100E-10	0.0000000E+0
-3.4000000E+2	2.6781600E-10	0.0000000E+0
-3.5000000E+2	2.6959600E-10	0.0000000E+0
-3.6000000E+2	2.7135900E-10	0.0000000E+0
-3.7000000E+2	2.7129300E-10	0.0000000E+0
-3.8000000E+2	2.6971100E-10	0.0000000E+0
-3.9000000E+2	2.7350500E-10	0.0000000E+0
-4.0000000E+2	2.7357600E-10	0.0000000E+0
-4.1000000E+2	2.7464700E-10	0.0000000E+0
-4.2000000E+2	2.7196100E-10	0.0000000E+0
-4.3000000E+2	2.7378000E-10	0.0000000E+0
-4.4000000E+2	2.7146700E-10	0.0000000E+0
-4.5000000E+2	2.7545900E-10	0.0000000E+0
-4.6000000E+2	2.7459700E-10	0.0000000E+0
-4.7000000E+2	2.7681800E-10	0.0000000E+0
-4.8000000E+2	2.7739500E-10	0.0000000E+0
-4.9000000E+2	2.7933700E-10	0.0000000E+0
-5.0000000E+2	2.7739000E-10	0.0000000E+0
-5.1000000E+2	2.7680800E-10	0.0000000E+0
-5.2000000E+2	2.8059100E-10	0.0000000E+0
-5.3000000E+2	2.8084000E-10	0.0000000E+0
-5.4000000E+2	2.7825900E-10	0.0000000E+0
-5.5000000E+2	2.8113400E-10	0.0000000E+0
-5.6000000E+2	2.7906200E-10	0.0000000E+0
-5.7000000E+2	2.7946500E-10	0.0000000E+0
-5.8000000E+2	2.7805400E-10	0.0000000E+0
-5.9000000E+2	2.7983600E-10	0.0000000E+0
-6.0000000E+2	2.7736800E-10	0.0000000E+0
-6.1000000E+2	2.7756800E-10	0.0000000E+0
-6.2000000E+2	2.7826600E-10	0.0000000E+0
-6.3000000E+2	2.8822900E-10	0.0000000E+0
-6.4000000E+2	2.7805600E-10	0.0000000E+0
-6.5000000E+2	2.7741800E-10	0.0000000E+0
-6.6000000E+2	2.7868400E-10	0.0000000E+0
-6.7000000E+2	2.7830000E-10	0.0000000E+0
-6.8000000E+2	2.7956900E-10	0.0000000E+0
-6.9000000E+2	2.7967400E-10	0.0000000E+0
-7.0000000E+2	2.7860300E-10	0.0000000E+0
