IV Measurement
Barcode=33305010000619	DateIV=20151106	TempIV=23.3	HumidityIV=50.0	FluenceIV=	

Voltage		Itotal
0.0000000E+0	-1.3721200E-12	0.0000000E+0
-1.0000000E+1	5.0063500E-12	0.0000000E+0
-2.0000000E+1	1.6619010E-11	0.0000000E+0
-3.0000000E+1	1.4217940E-11	0.0000000E+0
-4.0000000E+1	3.4546900E-11	0.0000000E+0
-5.0000000E+1	2.0930600E-10	0.0000000E+0
-6.0000000E+1	2.2957800E-10	0.0000000E+0
-7.0000000E+1	2.4207000E-10	0.0000000E+0
-8.0000000E+1	2.4663200E-10	0.0000000E+0
-9.0000000E+1	2.5229000E-10	0.0000000E+0
-1.0000000E+2	2.5523000E-10	0.0000000E+0
-1.1000000E+2	2.5460500E-10	0.0000000E+0
-1.2000000E+2	2.5829400E-10	0.0000000E+0
-1.3000000E+2	2.5916500E-10	0.0000000E+0
-1.4000000E+2	2.5957700E-10	0.0000000E+0
-1.5000000E+2	2.5940700E-10	0.0000000E+0
-1.6000000E+2	2.6247900E-10	0.0000000E+0
-1.7000000E+2	2.6272400E-10	0.0000000E+0
-1.8000000E+2	2.6453700E-10	0.0000000E+0
-1.9000000E+2	2.6404200E-10	0.0000000E+0
-2.0000000E+2	2.6536000E-10	0.0000000E+0
-2.1000000E+2	2.6714600E-10	0.0000000E+0
-2.2000000E+2	2.7099100E-10	0.0000000E+0
-2.3000000E+2	2.6900000E-10	0.0000000E+0
-2.4000000E+2	2.7431200E-10	0.0000000E+0
-2.5000000E+2	2.7635900E-10	0.0000000E+0
-2.6000000E+2	2.7879600E-10	0.0000000E+0
-2.7000000E+2	2.8170600E-10	0.0000000E+0
-2.8000000E+2	2.8004700E-10	0.0000000E+0
-2.9000000E+2	2.8419100E-10	0.0000000E+0
-3.0000000E+2	2.8463300E-10	0.0000000E+0
-3.1000000E+2	2.8647500E-10	0.0000000E+0
-3.2000000E+2	2.8687300E-10	0.0000000E+0
-3.3000000E+2	2.8830400E-10	0.0000000E+0
-3.4000000E+2	2.8859600E-10	0.0000000E+0
-3.5000000E+2	2.8927700E-10	0.0000000E+0
-3.6000000E+2	2.9215000E-10	0.0000000E+0
-3.7000000E+2	2.9054900E-10	0.0000000E+0
-3.8000000E+2	2.9269300E-10	0.0000000E+0
-3.9000000E+2	2.9189000E-10	0.0000000E+0
-4.0000000E+2	2.9343500E-10	0.0000000E+0
-4.1000000E+2	2.9464500E-10	0.0000000E+0
-4.2000000E+2	2.9515400E-10	0.0000000E+0
-4.3000000E+2	2.9480600E-10	0.0000000E+0
-4.4000000E+2	2.9556900E-10	0.0000000E+0
-4.5000000E+2	2.9504900E-10	0.0000000E+0
-4.6000000E+2	2.9704300E-10	0.0000000E+0
-4.7000000E+2	2.9568100E-10	0.0000000E+0
-4.8000000E+2	2.9868700E-10	0.0000000E+0
-4.9000000E+2	2.9908700E-10	0.0000000E+0
-5.0000000E+2	2.9854100E-10	0.0000000E+0
-5.1000000E+2	2.9953100E-10	0.0000000E+0
-5.2000000E+2	3.0067900E-10	0.0000000E+0
-5.3000000E+2	3.0004900E-10	0.0000000E+0
-5.4000000E+2	2.9865100E-10	0.0000000E+0
-5.5000000E+2	3.0030500E-10	0.0000000E+0
-5.6000000E+2	3.0038900E-10	0.0000000E+0
-5.7000000E+2	3.0165400E-10	0.0000000E+0
-5.8000000E+2	3.0419800E-10	0.0000000E+0
-5.9000000E+2	3.0277800E-10	0.0000000E+0
-6.0000000E+2	3.0063100E-10	0.0000000E+0
-6.1000000E+2	3.0132200E-10	0.0000000E+0
-6.2000000E+2	3.0445200E-10	0.0000000E+0
-6.3000000E+2	3.0214400E-10	0.0000000E+0
-6.4000000E+2	3.0363000E-10	0.0000000E+0
-6.5000000E+2	3.0412400E-10	0.0000000E+0
-6.6000000E+2	3.0594500E-10	0.0000000E+0
-6.7000000E+2	3.0491900E-10	0.0000000E+0
-6.8000000E+2	3.0302900E-10	0.0000000E+0
-6.9000000E+2	3.0559600E-10	0.0000000E+0
-7.0000000E+2	3.0562400E-10	0.0000000E+0
