CV Measurement
Barcode=33305010000619	DateCV=20151124	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		Strip4		Strip5		StripSum 	StripAll
-5.0000000E+0	1.2524000E-11	1.1592000E-11	1.1483000E-11	1.1555000E-11	1.2480000E-11	2.9800000E-11	5.9634000E-11
-2.4750000E+1	7.6860000E-12	6.6860000E-12	6.5290000E-12	6.6200000E-12	7.6210000E-12	1.4420000E-11	3.5142000E-11
-4.4500000E+1	7.2020000E-12	6.3760000E-12	6.1780000E-12	6.2630000E-12	7.1030000E-12	1.3363000E-11	3.3122000E-11
-6.4250000E+1	6.9090000E-12	6.2140000E-12	6.0200000E-12	6.1080000E-12	6.8320000E-12	1.2868000E-11	3.2083000E-11
-8.4000000E+1	6.7540000E-12	6.0810000E-12	5.9400000E-12	6.0230000E-12	6.7080000E-12	1.2549000E-11	3.1506000E-11
-1.0375000E+2	6.7340000E-12	6.0230000E-12	5.9060000E-12	6.0040000E-12	6.6880000E-12	1.2429000E-11	3.1355000E-11
-1.2350000E+2	6.7120000E-12	6.0020000E-12	5.8840000E-12	5.9820000E-12	6.6670000E-12	1.2360000E-11	3.1247000E-11
-1.4325000E+2	6.6940000E-12	5.9830000E-12	5.8640000E-12	5.9630000E-12	6.6490000E-12	1.2303000E-11	3.1153000E-11
-1.6300000E+2	6.6800000E-12	5.9670000E-12	5.8490000E-12	5.9470000E-12	6.6330000E-12	1.2255000E-11	3.1076000E-11
-1.8275000E+2	6.6790000E-12	5.9540000E-12	5.8360000E-12	5.9340000E-12	6.6220000E-12	1.2212000E-11	3.1025000E-11
-2.0250000E+2	6.6560000E-12	5.9420000E-12	5.8240000E-12	5.9230000E-12	6.6100000E-12	1.2175000E-11	3.0955000E-11
-2.2225000E+2	6.6480000E-12	5.9300000E-12	5.8130000E-12	5.9120000E-12	6.6000000E-12	1.2142000E-11	3.0903000E-11
-2.4200000E+2	6.6370000E-12	5.9220000E-12	5.8040000E-12	5.9010000E-12	6.5900000E-12	1.2113000E-11	3.0854000E-11
-2.6175000E+2	6.6300000E-12	5.9120000E-12	5.7940000E-12	5.8930000E-12	6.5830000E-12	1.2086000E-11	3.0812000E-11
-2.8150000E+2	6.6230000E-12	5.9050000E-12	5.7860000E-12	5.8840000E-12	6.5740000E-12	1.2060000E-11	3.0772000E-11
-3.0125000E+2	6.6170000E-12	5.8970000E-12	5.7790000E-12	5.8770000E-12	6.5670000E-12	1.2037000E-11	3.0737000E-11
-3.2100000E+2	6.6100000E-12	5.8900000E-12	5.7710000E-12	5.8720000E-12	6.5600000E-12	1.2016000E-11	3.0703000E-11
-3.4075000E+2	6.6070000E-12	5.8830000E-12	5.7640000E-12	5.8640000E-12	6.5540000E-12	1.1995000E-11	3.0672000E-11
-3.6050000E+2	6.6010000E-12	5.8780000E-12	5.7590000E-12	5.8590000E-12	6.5490000E-12	1.1976000E-11	3.0646000E-11
-3.8025000E+2	6.5970000E-12	5.8730000E-12	5.7520000E-12	5.8530000E-12	6.5440000E-12	1.1957000E-11	3.0619000E-11
-4.0000000E+2	6.5920000E-12	5.8640000E-12	5.7460000E-12	5.8480000E-12	6.5390000E-12	1.1942000E-11	3.0589000E-11
