0.9265	0.7016	0.1029	0.0096
1.1407	1.0714	0.0341	0.0005
0.8486	0.5283	0.1367	0.0235
0.8395	0.4886	0.1469	0.0286
1.1107	0.7943	0.1471	0.0111
1.3983	1.2896	0.0538	0.0006
1.0187	0.5808	0.1913	0.0276
1.0034	0.5310	0.2027	0.0335
1.2754	0.8636	0.1939	0.0120
1.6340	1.4755	0.0787	0.0006
1.1697	0.6172	0.2460	0.0303
1.1502	0.5602	0.2582	0.0367

