CV Measurement
Barcode=33305010000619	DateCV=20160310	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Backplane 	StripAll
-5.0000000E+0	5.7500000E-13	0.0000000E+0	5.7500000E-13
-1.0000000E+1	6.9040000E-13	0.0000000E+0	6.9040000E-13
-1.5000000E+1	7.9550000E-13	0.0000000E+0	7.9550000E-13
-2.0000000E+1	8.7020000E-13	0.0000000E+0	8.7020000E-13
-2.5000000E+1	9.2910000E-13	0.0000000E+0	9.2910000E-13
-3.0000000E+1	9.8880000E-13	0.0000000E+0	9.8880000E-13
-3.5000000E+1	1.0491000E-12	0.0000000E+0	1.0491000E-12
-4.0000000E+1	1.1006000E-12	0.0000000E+0	1.1006000E-12
-4.5000000E+1	1.1460000E-12	0.0000000E+0	1.1460000E-12
-5.0000000E+1	1.1785000E-12	0.0000000E+0	1.1785000E-12
-5.5000000E+1	1.1975000E-12	0.0000000E+0	1.1975000E-12
-6.0000000E+1	1.2020000E-12	0.0000000E+0	1.2020000E-12
-6.5000000E+1	1.2078000E-12	0.0000000E+0	1.2078000E-12
-7.0000000E+1	1.2178000E-12	0.0000000E+0	1.2178000E-12
-7.5000000E+1	1.2348000E-12	0.0000000E+0	1.2348000E-12
-8.0000000E+1	1.2553000E-12	0.0000000E+0	1.2553000E-12
-8.5000000E+1	1.2765000E-12	0.0000000E+0	1.2765000E-12
-9.0000000E+1	1.2963000E-12	0.0000000E+0	1.2963000E-12
-9.5000000E+1	1.3161000E-12	0.0000000E+0	1.3161000E-12
-1.0000000E+2	1.3345000E-12	0.0000000E+0	1.3345000E-12
-1.0500000E+2	1.3513000E-12	0.0000000E+0	1.3513000E-12
-1.1000000E+2	1.3680000E-12	0.0000000E+0	1.3680000E-12
-1.1500000E+2	1.3820000E-12	0.0000000E+0	1.3820000E-12
-1.2000000E+2	1.3960000E-12	0.0000000E+0	1.3960000E-12
-1.2500000E+2	1.4100000E-12	0.0000000E+0	1.4100000E-12
-1.3000000E+2	1.4230000E-12	0.0000000E+0	1.4230000E-12
-1.3500000E+2	1.4350000E-12	0.0000000E+0	1.4350000E-12
-1.4000000E+2	1.4470000E-12	0.0000000E+0	1.4470000E-12
-1.4500000E+2	1.4580000E-12	0.0000000E+0	1.4580000E-12
-1.5000000E+2	1.4680000E-12	0.0000000E+0	1.4680000E-12
-1.5500000E+2	1.4780000E-12	0.0000000E+0	1.4780000E-12
-1.6000000E+2	1.4880000E-12	0.0000000E+0	1.4880000E-12
-1.6500000E+2	1.4970000E-12	0.0000000E+0	1.4970000E-12
-1.7000000E+2	1.5060000E-12	0.0000000E+0	1.5060000E-12
-1.7500000E+2	1.5150000E-12	0.0000000E+0	1.5150000E-12
-1.8000000E+2	1.5230000E-12	0.0000000E+0	1.5230000E-12
-1.8500000E+2	1.5310000E-12	0.0000000E+0	1.5310000E-12
-1.9000000E+2	1.5390000E-12	0.0000000E+0	1.5390000E-12
-1.9500000E+2	1.5470000E-12	0.0000000E+0	1.5470000E-12
-2.0000000E+2	1.5480000E-12	0.0000000E+0	1.5480000E-12
-2.0500000E+2	1.5610000E-12	0.0000000E+0	1.5610000E-12
-2.1000000E+2	1.5680000E-12	0.0000000E+0	1.5680000E-12
-2.1500000E+2	1.5750000E-12	0.0000000E+0	1.5750000E-12
-2.2000000E+2	1.5820000E-12	0.0000000E+0	1.5820000E-12
-2.2500000E+2	1.5890000E-12	0.0000000E+0	1.5890000E-12
-2.3000000E+2	1.5950000E-12	0.0000000E+0	1.5950000E-12
-2.3500000E+2	1.6020000E-12	0.0000000E+0	1.6020000E-12
-2.4000000E+2	1.6080000E-12	0.0000000E+0	1.6080000E-12
-2.4500000E+2	1.6140000E-12	0.0000000E+0	1.6140000E-12
-2.5000000E+2	1.6190000E-12	0.0000000E+0	1.6190000E-12
-2.5500000E+2	1.6240000E-12	0.0000000E+0	1.6240000E-12
-2.6000000E+2	1.6280000E-12	0.0000000E+0	1.6280000E-12
-2.6500000E+2	1.6300000E-12	0.0000000E+0	1.6300000E-12
-2.7000000E+2	1.6320000E-12	0.0000000E+0	1.6320000E-12
-2.7500000E+2	1.6330000E-12	0.0000000E+0	1.6330000E-12
-2.8000000E+2	1.6330000E-12	0.0000000E+0	1.6330000E-12
-2.8500000E+2	1.6340000E-12	0.0000000E+0	1.6340000E-12
-2.9000000E+2	1.6340000E-12	0.0000000E+0	1.6340000E-12
-2.9500000E+2	1.6340000E-12	0.0000000E+0	1.6340000E-12
-3.0000000E+2	1.6340000E-12	0.0000000E+0	1.6340000E-12
-3.0500000E+2	1.6340000E-12	0.0000000E+0	1.6340000E-12
-3.1000000E+2	1.6340000E-12	0.0000000E+0	1.6340000E-12
-3.1500000E+2	1.6340000E-12	0.0000000E+0	1.6340000E-12
-3.2000000E+2	1.6350000E-12	0.0000000E+0	1.6350000E-12
-3.2500000E+2	1.6350000E-12	0.0000000E+0	1.6350000E-12
-3.3000000E+2	1.6350000E-12	0.0000000E+0	1.6350000E-12
-3.3500000E+2	1.6350000E-12	0.0000000E+0	1.6350000E-12
-3.4000000E+2	1.6350000E-12	0.0000000E+0	1.6350000E-12
-3.4500000E+2	1.6350000E-12	0.0000000E+0	1.6350000E-12
-3.5000000E+2	1.6350000E-12	0.0000000E+0	1.6350000E-12
-3.5500000E+2	1.6340000E-12	0.0000000E+0	1.6340000E-12
-3.6000000E+2	1.6350000E-12	0.0000000E+0	1.6350000E-12
-3.6500000E+2	1.6340000E-12	0.0000000E+0	1.6340000E-12
-3.7000000E+2	1.6350000E-12	0.0000000E+0	1.6350000E-12
-3.7500000E+2	1.6340000E-12	0.0000000E+0	1.6340000E-12
-3.8000000E+2	1.6340000E-12	0.0000000E+0	1.6340000E-12
-3.8500000E+2	1.6340000E-12	0.0000000E+0	1.6340000E-12
-3.9000000E+2	1.6340000E-12	0.0000000E+0	1.6340000E-12
-3.9500000E+2	1.6340000E-12	0.0000000E+0	1.6340000E-12
-4.0000000E+2	1.6340000E-12	0.0000000E+0	1.6340000E-12
-4.0500000E+2	1.6340000E-12	0.0000000E+0	1.6340000E-12
