CV Measurement
Barcode=33305010000619	DateCV=20160310	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Backplane 	StripAll
-5.0000000E+0	6.5210000E-13	0.0000000E+0	6.5210000E-13
-1.0000000E+1	4.8140000E-13	0.0000000E+0	4.8140000E-13
-1.5000000E+1	4.2970000E-13	0.0000000E+0	4.2970000E-13
-2.0000000E+1	4.2550000E-13	0.0000000E+0	4.2550000E-13
-2.5000000E+1	4.4500000E-13	0.0000000E+0	4.4500000E-13
-3.0000000E+1	4.7710000E-13	0.0000000E+0	4.7710000E-13
-3.5000000E+1	5.2320000E-13	0.0000000E+0	5.2320000E-13
-4.0000000E+1	5.8390000E-13	0.0000000E+0	5.8390000E-13
-4.5000000E+1	6.4580000E-13	0.0000000E+0	6.4580000E-13
-5.0000000E+1	7.0570000E-13	0.0000000E+0	7.0570000E-13
-5.5000000E+1	7.6320000E-13	0.0000000E+0	7.6320000E-13
-6.0000000E+1	8.1710000E-13	0.0000000E+0	8.1710000E-13
-6.5000000E+1	8.6800000E-13	0.0000000E+0	8.6800000E-13
-7.0000000E+1	9.1550000E-13	0.0000000E+0	9.1550000E-13
-7.5000000E+1	9.6020000E-13	0.0000000E+0	9.6020000E-13
-8.0000000E+1	1.0024000E-12	0.0000000E+0	1.0024000E-12
-8.5000000E+1	1.0416000E-12	0.0000000E+0	1.0416000E-12
-9.0000000E+1	1.0795000E-12	0.0000000E+0	1.0795000E-12
-9.5000000E+1	1.1153000E-12	0.0000000E+0	1.1153000E-12
-1.0000000E+2	1.1491000E-12	0.0000000E+0	1.1491000E-12
-1.0500000E+2	1.1807000E-12	0.0000000E+0	1.1807000E-12
-1.1000000E+2	1.2110000E-12	0.0000000E+0	1.2110000E-12
-1.1500000E+2	1.2397000E-12	0.0000000E+0	1.2397000E-12
-1.2000000E+2	1.2669000E-12	0.0000000E+0	1.2669000E-12
-1.2500000E+2	1.2930000E-12	0.0000000E+0	1.2930000E-12
-1.3000000E+2	1.3177000E-12	0.0000000E+0	1.3177000E-12
-1.3500000E+2	1.3418000E-12	0.0000000E+0	1.3418000E-12
-1.4000000E+2	1.3660000E-12	0.0000000E+0	1.3660000E-12
-1.4500000E+2	1.3830000E-12	0.0000000E+0	1.3830000E-12
-1.5000000E+2	1.4080000E-12	0.0000000E+0	1.4080000E-12
-1.5500000E+2	1.4290000E-12	0.0000000E+0	1.4290000E-12
-1.6000000E+2	1.4480000E-12	0.0000000E+0	1.4480000E-12
-1.6500000E+2	1.4670000E-12	0.0000000E+0	1.4670000E-12
-1.7000000E+2	1.4850000E-12	0.0000000E+0	1.4850000E-12
-1.7500000E+2	1.5030000E-12	0.0000000E+0	1.5030000E-12
-1.8000000E+2	1.5200000E-12	0.0000000E+0	1.5200000E-12
-1.8500000E+2	1.5370000E-12	0.0000000E+0	1.5370000E-12
-1.9000000E+2	1.5530000E-12	0.0000000E+0	1.5530000E-12
-1.9500000E+2	1.5680000E-12	0.0000000E+0	1.5680000E-12
-2.0000000E+2	1.5830000E-12	0.0000000E+0	1.5830000E-12
-2.0500000E+2	1.5980000E-12	0.0000000E+0	1.5980000E-12
-2.1000000E+2	1.6120000E-12	0.0000000E+0	1.6120000E-12
-2.1500000E+2	1.6270000E-12	0.0000000E+0	1.6270000E-12
-2.2000000E+2	1.6400000E-12	0.0000000E+0	1.6400000E-12
-2.2500000E+2	1.6540000E-12	0.0000000E+0	1.6540000E-12
-2.3000000E+2	1.6670000E-12	0.0000000E+0	1.6670000E-12
-2.3500000E+2	1.6800000E-12	0.0000000E+0	1.6800000E-12
-2.4000000E+2	1.6930000E-12	0.0000000E+0	1.6930000E-12
-2.4500000E+2	1.7050000E-12	0.0000000E+0	1.7050000E-12
-2.5000000E+2	1.7180000E-12	0.0000000E+0	1.7180000E-12
-2.5500000E+2	1.7290000E-12	0.0000000E+0	1.7290000E-12
-2.6000000E+2	1.7410000E-12	0.0000000E+0	1.7410000E-12
-2.6500000E+2	1.7500000E-12	0.0000000E+0	1.7500000E-12
-2.7000000E+2	1.7590000E-12	0.0000000E+0	1.7590000E-12
-2.7500000E+2	1.7650000E-12	0.0000000E+0	1.7650000E-12
-2.8000000E+2	1.7690000E-12	0.0000000E+0	1.7690000E-12
-2.8500000E+2	1.7720000E-12	0.0000000E+0	1.7720000E-12
-2.9000000E+2	1.7740000E-12	0.0000000E+0	1.7740000E-12
-2.9500000E+2	1.7750000E-12	0.0000000E+0	1.7750000E-12
-3.0000000E+2	1.7720000E-12	0.0000000E+0	1.7720000E-12
-3.0500000E+2	1.7760000E-12	0.0000000E+0	1.7760000E-12
-3.1000000E+2	1.7770000E-12	0.0000000E+0	1.7770000E-12
-3.1500000E+2	1.7770000E-12	0.0000000E+0	1.7770000E-12
-3.2000000E+2	1.7770000E-12	0.0000000E+0	1.7770000E-12
-3.2500000E+2	1.7780000E-12	0.0000000E+0	1.7780000E-12
-3.3000000E+2	1.7780000E-12	0.0000000E+0	1.7780000E-12
-3.3500000E+2	1.7780000E-12	0.0000000E+0	1.7780000E-12
-3.4000000E+2	1.7780000E-12	0.0000000E+0	1.7780000E-12
-3.4500000E+2	1.7780000E-12	0.0000000E+0	1.7780000E-12
-3.5000000E+2	1.7730000E-12	0.0000000E+0	1.7730000E-12
-3.5500000E+2	1.7780000E-12	0.0000000E+0	1.7780000E-12
-3.6000000E+2	1.7780000E-12	0.0000000E+0	1.7780000E-12
-3.6500000E+2	1.7780000E-12	0.0000000E+0	1.7780000E-12
-3.7000000E+2	1.7780000E-12	0.0000000E+0	1.7780000E-12
-3.7500000E+2	1.7780000E-12	0.0000000E+0	1.7780000E-12
-3.8000000E+2	1.7780000E-12	0.0000000E+0	1.7780000E-12
-3.8500000E+2	1.7780000E-12	0.0000000E+0	1.7780000E-12
-3.9000000E+2	1.7780000E-12	0.0000000E+0	1.7780000E-12
-3.9500000E+2	1.7780000E-12	0.0000000E+0	1.7780000E-12
-4.0000000E+2	1.7780000E-12	0.0000000E+0	1.7780000E-12
-4.0500000E+2	1.7780000E-12	0.0000000E+0	1.7780000E-12
