CV Measurement
Barcode=33305010000619	DateCV=20160311	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Backplane 	StripAll
-5.0000000E+0	4.0058700E-10	0.0000000E+0	4.0058700E-10
-1.0000000E+1	3.4486700E-10	0.0000000E+0	3.4486700E-10
-1.5000000E+1	3.0437050E-10	0.0000000E+0	3.0437050E-10
-2.0000000E+1	2.7571450E-10	0.0000000E+0	2.7571450E-10
-2.5000000E+1	2.5412300E-10	0.0000000E+0	2.5412300E-10
-3.0000000E+1	2.3601400E-10	0.0000000E+0	2.3601400E-10
-3.5000000E+1	2.2128800E-10	0.0000000E+0	2.2128800E-10
-4.0000000E+1	2.0865150E-10	0.0000000E+0	2.0865150E-10
-4.5000000E+1	1.9807465E-10	0.0000000E+0	1.9807465E-10
-5.0000000E+1	1.8928880E-10	0.0000000E+0	1.8928880E-10
-5.5000000E+1	1.8140840E-10	0.0000000E+0	1.8140840E-10
-6.0000000E+1	1.7342850E-10	0.0000000E+0	1.7342850E-10
-6.5000000E+1	1.6733910E-10	0.0000000E+0	1.6733910E-10
-7.0000000E+1	1.6176710E-10	0.0000000E+0	1.6176710E-10
-7.5000000E+1	1.5626475E-10	0.0000000E+0	1.5626475E-10
-8.0000000E+1	1.5153850E-10	0.0000000E+0	1.5153850E-10
-8.5000000E+1	1.4702120E-10	0.0000000E+0	1.4702120E-10
-9.0000000E+1	1.4339940E-10	0.0000000E+0	1.4339940E-10
-9.5000000E+1	1.4028505E-10	0.0000000E+0	1.4028505E-10
-1.0000000E+2	1.3736970E-10	0.0000000E+0	1.3736970E-10
-1.0500000E+2	1.3419565E-10	0.0000000E+0	1.3419565E-10
-1.1000000E+2	1.2859380E-10	0.0000000E+0	1.2859380E-10
-1.1500000E+2	1.2363870E-10	0.0000000E+0	1.2363870E-10
-1.2000000E+2	1.2121090E-10	0.0000000E+0	1.2121090E-10
-1.2500000E+2	1.1911145E-10	0.0000000E+0	1.1911145E-10
-1.3000000E+2	1.1709160E-10	0.0000000E+0	1.1709160E-10
-1.3500000E+2	1.1520110E-10	0.0000000E+0	1.1520110E-10
-1.4000000E+2	1.1338025E-10	0.0000000E+0	1.1338025E-10
-1.4500000E+2	1.1164895E-10	0.0000000E+0	1.1164895E-10
-1.5000000E+2	1.0997735E-10	0.0000000E+0	1.0997735E-10
-1.5500000E+2	1.0845500E-10	0.0000000E+0	1.0845500E-10
-1.6000000E+2	1.0691275E-10	0.0000000E+0	1.0691275E-10
-1.6500000E+2	1.0547995E-10	0.0000000E+0	1.0547995E-10
-1.7000000E+2	1.0406705E-10	0.0000000E+0	1.0406705E-10
-1.7500000E+2	1.0371880E-10	0.0000000E+0	1.0371880E-10
-1.8000000E+2	1.0147010E-10	0.0000000E+0	1.0147010E-10
-1.8500000E+2	1.0023630E-10	0.0000000E+0	1.0023630E-10
-1.9000000E+2	9.9092050E-11	0.0000000E+0	9.9092050E-11
-1.9500000E+2	9.8962700E-11	0.0000000E+0	9.8962700E-11
-2.0000000E+2	9.6843350E-11	0.0000000E+0	9.6843350E-11
-2.0500000E+2	9.5758800E-11	0.0000000E+0	9.5758800E-11
-2.1000000E+2	9.5868250E-11	0.0000000E+0	9.5868250E-11
-2.1500000E+2	9.3689200E-11	0.0000000E+0	9.3689200E-11
-2.2000000E+2	9.2684250E-11	0.0000000E+0	9.2684250E-11
-2.2500000E+2	9.3102150E-11	0.0000000E+0	9.3102150E-11
-2.3000000E+2	9.2186750E-11	0.0000000E+0	9.2186750E-11
-2.3500000E+2	9.1301200E-11	0.0000000E+0	9.1301200E-11
-2.4000000E+2	8.8953000E-11	0.0000000E+0	8.8953000E-11
-2.4500000E+2	8.8157000E-11	0.0000000E+0	8.8157000E-11
-2.5000000E+2	8.7331150E-11	0.0000000E+0	8.7331150E-11
-2.5500000E+2	8.6485400E-11	0.0000000E+0	8.6485400E-11
-2.6000000E+2	8.5828700E-11	0.0000000E+0	8.5828700E-11
-2.6500000E+2	8.7132150E-11	0.0000000E+0	8.7132150E-11
-2.7000000E+2	8.4654600E-11	0.0000000E+0	8.4654600E-11
-2.7500000E+2	8.4206850E-11	0.0000000E+0	8.4206850E-11
-2.8000000E+2	8.3838700E-11	0.0000000E+0	8.3838700E-11
-2.8500000E+2	8.3570050E-11	0.0000000E+0	8.3570050E-11
-2.9000000E+2	8.3371050E-11	0.0000000E+0	8.3371050E-11
-2.9500000E+2	8.3211850E-11	0.0000000E+0	8.3211850E-11
-3.0000000E+2	8.3152150E-11	0.0000000E+0	8.3152150E-11
-3.0500000E+2	8.3042700E-11	0.0000000E+0	8.3042700E-11
-3.1000000E+2	8.2963100E-11	0.0000000E+0	8.2963100E-11
-3.1500000E+2	8.2983000E-11	0.0000000E+0	8.2983000E-11
-3.2000000E+2	8.2933250E-11	0.0000000E+0	8.2933250E-11
-3.2500000E+2	8.2913350E-11	0.0000000E+0	8.2913350E-11
-3.3000000E+2	8.2963100E-11	0.0000000E+0	8.2963100E-11
-3.3500000E+2	8.2903400E-11	0.0000000E+0	8.2903400E-11
-3.4000000E+2	8.2913350E-11	0.0000000E+0	8.2913350E-11
-3.4500000E+2	8.7271450E-11	0.0000000E+0	8.7271450E-11
-3.5000000E+2	8.7321200E-11	0.0000000E+0	8.7321200E-11
-3.5500000E+2	8.7739100E-11	0.0000000E+0	8.7739100E-11
-3.6000000E+2	8.2853650E-11	0.0000000E+0	8.2853650E-11
-3.6500000E+2	8.2913350E-11	0.0000000E+0	8.2913350E-11
-3.7000000E+2	8.2903400E-11	0.0000000E+0	8.2903400E-11
-3.7500000E+2	8.2873550E-11	0.0000000E+0	8.2873550E-11
-3.8000000E+2	8.2893450E-11	0.0000000E+0	8.2893450E-11
-3.8500000E+2	8.2923300E-11	0.0000000E+0	8.2923300E-11
-3.9000000E+2	9.0166900E-11	0.0000000E+0	9.0166900E-11
-3.9500000E+2	8.2903400E-11	0.0000000E+0	8.2903400E-11
-4.0000000E+2	8.2853650E-11	0.0000000E+0	8.2853650E-11
-4.0500000E+2	8.2863600E-11	0.0000000E+0	8.2863600E-11
