CV Measurement
Barcode=33305010000619	DateCV=20151104	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	9.9380000E-12	9.1180000E-12	9.8400000E-12	2.3060000E-11	2.8896000E-11
-2.4750000E+1	6.8120000E-12	6.0110000E-12	6.7150000E-12	1.3280000E-11	1.9538000E-11
-4.4500000E+1	6.5320000E-12	5.8210000E-12	6.4100000E-12	1.2475000E-11	1.8763000E-11
-6.4250000E+1	6.3740000E-12	5.7250000E-12	6.2250000E-12	1.2008000E-11	1.8324000E-11
-8.4000000E+1	6.2390000E-12	5.6730000E-12	6.0770000E-12	1.1644000E-11	1.7989000E-11
-1.0375000E+2	6.1210000E-12	5.6350000E-12	6.0150000E-12	1.1399000E-11	1.7771000E-11
-1.2350000E+2	6.0960000E-12	5.6220000E-12	6.0020000E-12	1.1343000E-11	1.7720000E-11
-1.4325000E+2	6.0800000E-12	5.6110000E-12	5.9910000E-12	1.1310000E-11	1.7682000E-11
-1.6300000E+2	6.0720000E-12	5.6020000E-12	5.9820000E-12	1.1282000E-11	1.7656000E-11
-1.8275000E+2	6.0630000E-12	5.5960000E-12	5.9730000E-12	1.1257000E-11	1.7632000E-11
-2.0250000E+2	6.0580000E-12	5.5890000E-12	5.9680000E-12	1.1237000E-11	1.7615000E-11
-2.2225000E+2	6.0500000E-12	5.5830000E-12	5.9610000E-12	1.1218000E-11	1.7594000E-11
-2.4200000E+2	6.0460000E-12	5.5770000E-12	5.9550000E-12	1.1200000E-11	1.7578000E-11
-2.6175000E+2	6.0410000E-12	5.5720000E-12	5.9500000E-12	1.1184000E-11	1.7563000E-11
-2.8150000E+2	6.0360000E-12	5.5680000E-12	5.9450000E-12	1.1168000E-11	1.7549000E-11
-3.0125000E+2	6.0320000E-12	5.5640000E-12	5.9420000E-12	1.1156000E-11	1.7538000E-11
-3.2100000E+2	6.0280000E-12	5.5600000E-12	5.9360000E-12	1.1144000E-11	1.7524000E-11
-3.4075000E+2	6.0250000E-12	5.5560000E-12	5.9320000E-12	1.1130000E-11	1.7513000E-11
-3.6050000E+2	6.0220000E-12	5.5530000E-12	5.9290000E-12	1.1120000E-11	1.7504000E-11
-3.8025000E+2	6.0190000E-12	5.5500000E-12	5.9250000E-12	1.1110000E-11	1.7494000E-11
-4.0000000E+2	6.0160000E-12	5.5470000E-12	5.9230000E-12	1.1099000E-11	1.7486000E-11
