CV Measurement
Barcode=33305010000619	DateCV=20151104	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	1.2338000E-11	1.1473000E-11	1.2234000E-11	3.0360000E-11	3.6045000E-11
-2.4750000E+1	8.0040000E-12	7.0200000E-12	7.8830000E-12	1.6669000E-11	2.2907000E-11
-4.4500000E+1	7.6150000E-12	6.7670000E-12	7.4780000E-12	1.5580000E-11	2.1860000E-11
-6.4250000E+1	7.3160000E-12	6.6010000E-12	7.1440000E-12	1.4743000E-11	2.1061000E-11
-8.4000000E+1	6.9770000E-12	6.4120000E-12	6.7850000E-12	1.3818000E-11	2.0174000E-11
-1.0375000E+2	6.6970000E-12	6.2490000E-12	6.5370000E-12	1.3078000E-11	1.9483000E-11
-1.2350000E+2	6.5660000E-12	6.1750000E-12	6.4640000E-12	1.2803000E-11	1.9205000E-11
-1.4325000E+2	6.5540000E-12	6.1620000E-12	6.4520000E-12	1.2763000E-11	1.9168000E-11
-1.6300000E+2	6.5440000E-12	6.1530000E-12	6.4410000E-12	1.2732000E-11	1.9138000E-11
-1.8275000E+2	6.5350000E-12	6.1420000E-12	6.4330000E-12	1.2703000E-11	1.9110000E-11
-2.0250000E+2	6.5270000E-12	6.1330000E-12	6.4230000E-12	1.2677000E-11	1.9083000E-11
-2.2225000E+2	6.5200000E-12	6.1260000E-12	6.4170000E-12	1.2654000E-11	1.9063000E-11
-2.4200000E+2	6.5290000E-12	6.1200000E-12	6.4100000E-12	1.2633000E-11	1.9059000E-11
-2.6175000E+2	6.5090000E-12	6.1130000E-12	6.4040000E-12	1.2614000E-11	1.9026000E-11
-2.8150000E+2	6.5030000E-12	6.1080000E-12	6.3980000E-12	1.2598000E-11	1.9009000E-11
-3.0125000E+2	6.4980000E-12	6.1010000E-12	6.3930000E-12	1.2580000E-11	1.8992000E-11
-3.2100000E+2	6.4950000E-12	6.0950000E-12	6.3890000E-12	1.2565000E-11	1.8979000E-11
-3.4075000E+2	6.4910000E-12	6.0910000E-12	6.3850000E-12	1.2552000E-11	1.8967000E-11
-3.6050000E+2	6.4860000E-12	6.0870000E-12	6.3800000E-12	1.2539000E-11	1.8953000E-11
-3.8025000E+2	6.4850000E-12	6.0830000E-12	6.3760000E-12	1.2525000E-11	1.8944000E-11
-4.0000000E+2	6.4810000E-12	6.0790000E-12	6.3720000E-12	1.2515000E-11	1.8932000E-11
