CV Measurement
Barcode=33305010000619	DateCV=20151103	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	1.0414000E-11	9.6420000E-12	1.0337000E-11	2.3800000E-11	3.0393000E-11
-2.4750000E+1	7.4730000E-12	6.7580000E-12	7.3690000E-12	1.4539000E-11	2.1600000E-11
-4.4500000E+1	6.6840000E-12	6.1240000E-12	6.5770000E-12	1.2244000E-11	1.9385000E-11
-6.4250000E+1	6.3160000E-12	5.8390000E-12	6.2240000E-12	1.1198000E-11	1.8379000E-11
-8.4000000E+1	6.1610000E-12	5.7010000E-12	6.0730000E-12	1.0732000E-11	1.7935000E-11
-1.0375000E+2	6.0570000E-12	5.6110000E-12	5.9690000E-12	1.0417000E-11	1.7637000E-11
-1.2350000E+2	5.9710000E-12	5.5320000E-12	5.8780000E-12	1.0146000E-11	1.7381000E-11
-1.4325000E+2	5.8920000E-12	5.4670000E-12	5.8040000E-12	9.9270000E-12	1.7163000E-11
-1.6300000E+2	5.8280000E-12	5.4130000E-12	5.7410000E-12	9.7430000E-12	1.6982000E-11
-1.8275000E+2	5.7750000E-12	5.3690000E-12	5.6880000E-12	9.5860000E-12	1.6832000E-11
-2.0250000E+2	5.7260000E-12	5.3270000E-12	5.6390000E-12	9.4450000E-12	1.6692000E-11
-2.2225000E+2	5.6810000E-12	5.2900000E-12	5.5940000E-12	9.3140000E-12	1.6565000E-11
-2.4200000E+2	5.6410000E-12	5.2580000E-12	5.5560000E-12	9.1990000E-12	1.6455000E-11
-2.6175000E+2	5.6240000E-12	5.2440000E-12	5.5380000E-12	9.1500000E-12	1.6406000E-11
-2.8150000E+2	5.6220000E-12	5.2410000E-12	5.5360000E-12	9.1400000E-12	1.6399000E-11
-3.0125000E+2	5.6200000E-12	5.2400000E-12	5.5340000E-12	9.1350000E-12	1.6394000E-11
-3.2100000E+2	5.6200000E-12	5.2380000E-12	5.5330000E-12	9.1340000E-12	1.6391000E-11
-3.4075000E+2	5.6200000E-12	5.2390000E-12	5.5320000E-12	9.1320000E-12	1.6391000E-11
-3.6050000E+2	5.6210000E-12	5.2380000E-12	5.5320000E-12	9.1310000E-12	1.6391000E-11
-3.8025000E+2	5.6190000E-12	5.2380000E-12	5.5310000E-12	9.1280000E-12	1.6388000E-11
-4.0000000E+2	5.6190000E-12	5.2380000E-12	5.5310000E-12	9.1270000E-12	1.6388000E-11
