CV Measurement
Barcode=33305010000619	DateCV=20160311	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Backplane 	StripAll
-5.0000000E+0	4.6858240E-10	0.0000000E+0	4.6858240E-10
-1.0000000E+1	3.9044720E-10	0.0000000E+0	3.9044720E-10
-1.5000000E+1	3.3118800E-10	0.0000000E+0	3.3118800E-10
-2.0000000E+1	2.9744000E-10	0.0000000E+0	2.9744000E-10
-2.5000000E+1	2.8211040E-10	0.0000000E+0	2.8211040E-10
-3.0000000E+1	2.7181440E-10	0.0000000E+0	2.7181440E-10
-3.5000000E+1	2.6197600E-10	0.0000000E+0	2.6197600E-10
-4.0000000E+1	2.5522640E-10	0.0000000E+0	2.5522640E-10
-4.5000000E+1	2.5797200E-10	0.0000000E+0	2.5797200E-10
-5.0000000E+1	2.5248080E-10	0.0000000E+0	2.5248080E-10
-5.5000000E+1	2.5053600E-10	0.0000000E+0	2.5053600E-10
-6.0000000E+1	2.4653200E-10	0.0000000E+0	2.4653200E-10
-6.5000000E+1	2.4195600E-10	0.0000000E+0	2.4195600E-10
-7.0000000E+1	2.3783760E-10	0.0000000E+0	2.3783760E-10
-7.5000000E+1	2.3360480E-10	0.0000000E+0	2.3360480E-10
-8.0000000E+1	2.2925760E-10	0.0000000E+0	2.2925760E-10
-8.5000000E+1	2.2479600E-10	0.0000000E+0	2.2479600E-10
-9.0000000E+1	2.2136400E-10	0.0000000E+0	2.2136400E-10
-9.5000000E+1	2.1609016E-10	0.0000000E+0	2.1609016E-10
-1.0000000E+2	2.1143408E-10	0.0000000E+0	2.1143408E-10
-1.0500000E+2	2.0175584E-10	0.0000000E+0	2.0175584E-10
-1.1000000E+2	1.9468592E-10	0.0000000E+0	1.9468592E-10
-1.1500000E+2	1.9277544E-10	0.0000000E+0	1.9277544E-10
-1.2000000E+2	1.9059040E-10	0.0000000E+0	1.9059040E-10
-1.2500000E+2	1.8789056E-10	0.0000000E+0	1.8789056E-10
-1.3000000E+2	1.8638048E-10	0.0000000E+0	1.8638048E-10
-1.3500000E+2	1.8512208E-10	0.0000000E+0	1.8512208E-10
-1.4000000E+2	1.8408104E-10	0.0000000E+0	1.8408104E-10
-1.4500000E+2	1.8315440E-10	0.0000000E+0	1.8315440E-10
-1.5000000E+2	1.8231928E-10	0.0000000E+0	1.8231928E-10
-1.5500000E+2	1.8284552E-10	0.0000000E+0	1.8284552E-10
-1.6000000E+2	1.8098080E-10	0.0000000E+0	1.8098080E-10
-1.6500000E+2	1.8040880E-10	0.0000000E+0	1.8040880E-10
-1.7000000E+2	1.7988256E-10	0.0000000E+0	1.7988256E-10
-1.7500000E+2	1.8088928E-10	0.0000000E+0	1.8088928E-10
-1.8000000E+2	1.8036304E-10	0.0000000E+0	1.8036304E-10
-1.8500000E+2	1.7845256E-10	0.0000000E+0	1.7845256E-10
-1.9000000E+2	1.7801784E-10	0.0000000E+0	1.7801784E-10
-1.9500000E+2	1.7761744E-10	0.0000000E+0	1.7761744E-10
-2.0000000E+2	1.7722848E-10	0.0000000E+0	1.7722848E-10
-2.0500000E+2	1.7690816E-10	0.0000000E+0	1.7690816E-10
-2.1000000E+2	1.7873856E-10	0.0000000E+0	1.7873856E-10
-2.1500000E+2	1.7627896E-10	0.0000000E+0	1.7627896E-10
-2.2000000E+2	1.7825808E-10	0.0000000E+0	1.7825808E-10
-2.2500000E+2	1.7503200E-10	0.0000000E+0	1.7503200E-10
-2.3000000E+2	1.7433416E-10	0.0000000E+0	1.7433416E-10
-2.3500000E+2	1.7420832E-10	0.0000000E+0	1.7420832E-10
-2.4000000E+2	1.7127968E-10	0.0000000E+0	1.7127968E-10
-2.4500000E+2	1.7099368E-10	0.0000000E+0	1.7099368E-10
-2.5000000E+2	1.7083352E-10	0.0000000E+0	1.7083352E-10
-2.5500000E+2	1.7066192E-10	0.0000000E+0	1.7066192E-10
-2.6000000E+2	1.7388800E-10	0.0000000E+0	1.7388800E-10
-2.6500000E+2	1.7011280E-10	0.0000000E+0	1.7011280E-10
-2.7000000E+2	1.7014712E-10	0.0000000E+0	1.7014712E-10
-2.7500000E+2	1.7006704E-10	0.0000000E+0	1.7006704E-10
-2.8000000E+2	1.6989544E-10	0.0000000E+0	1.6989544E-10
-2.8500000E+2	1.6972384E-10	0.0000000E+0	1.6972384E-10
-2.9000000E+2	1.6959800E-10	0.0000000E+0	1.6959800E-10
-2.9500000E+2	1.6997552E-10	0.0000000E+0	1.6997552E-10
-3.0000000E+2	1.7022720E-10	0.0000000E+0	1.7022720E-10
-3.0500000E+2	1.7047888E-10	0.0000000E+0	1.7047888E-10
-3.1000000E+2	1.7073056E-10	0.0000000E+0	1.7073056E-10
-3.1500000E+2	1.7610736E-10	0.0000000E+0	1.7610736E-10
