CV Measurement
Barcode=33305010000619	DateCV=20160308	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Backplane 	StripAll
-5.0000000E+0	8.4940000E-13	0.0000000E+0	8.4940000E-13
-1.0000000E+1	8.8140000E-13	0.0000000E+0	8.8140000E-13
-1.5000000E+1	9.8330000E-13	0.0000000E+0	9.8330000E-13
-2.0000000E+1	1.0615000E-12	0.0000000E+0	1.0615000E-12
-2.5000000E+1	1.0746000E-12	0.0000000E+0	1.0746000E-12
-3.0000000E+1	1.0522000E-12	0.0000000E+0	1.0522000E-12
-3.5000000E+1	1.0169000E-12	0.0000000E+0	1.0169000E-12
-4.0000000E+1	9.7920000E-13	0.0000000E+0	9.7920000E-13
-4.5000000E+1	9.5320000E-13	0.0000000E+0	9.5320000E-13
-5.0000000E+1	9.5010000E-13	0.0000000E+0	9.5010000E-13
-5.5000000E+1	9.4840000E-13	0.0000000E+0	9.4840000E-13
-6.0000000E+1	9.4540000E-13	0.0000000E+0	9.4540000E-13
-6.5000000E+1	9.4830000E-13	0.0000000E+0	9.4830000E-13
-7.0000000E+1	9.5210000E-13	0.0000000E+0	9.5210000E-13
-7.5000000E+1	9.6220000E-13	0.0000000E+0	9.6220000E-13
-8.0000000E+1	9.6400000E-13	0.0000000E+0	9.6400000E-13
-8.5000000E+1	9.7230000E-13	0.0000000E+0	9.7230000E-13
-9.0000000E+1	9.7630000E-13	0.0000000E+0	9.7630000E-13
-9.5000000E+1	9.7450000E-13	0.0000000E+0	9.7450000E-13
-1.0000000E+2	9.6600000E-13	0.0000000E+0	9.6600000E-13
-1.0500000E+2	9.5310000E-13	0.0000000E+0	9.5310000E-13
-1.1000000E+2	9.3850000E-13	0.0000000E+0	9.3850000E-13
-1.1500000E+2	9.2420000E-13	0.0000000E+0	9.2420000E-13
-1.2000000E+2	9.1530000E-13	0.0000000E+0	9.1530000E-13
-1.2500000E+2	9.0680000E-13	0.0000000E+0	9.0680000E-13
-1.3000000E+2	9.0130000E-13	0.0000000E+0	9.0130000E-13
-1.3500000E+2	8.9840000E-13	0.0000000E+0	8.9840000E-13
-1.4000000E+2	8.9680000E-13	0.0000000E+0	8.9680000E-13
-1.4500000E+2	8.9660000E-13	0.0000000E+0	8.9660000E-13
-1.5000000E+2	8.9700000E-13	0.0000000E+0	8.9700000E-13
-1.5500000E+2	8.9460000E-13	0.0000000E+0	8.9460000E-13
-1.6000000E+2	8.9820000E-13	0.0000000E+0	8.9820000E-13
-1.6500000E+2	8.9900000E-13	0.0000000E+0	8.9900000E-13
-1.7000000E+2	8.9960000E-13	0.0000000E+0	8.9960000E-13
-1.7500000E+2	9.0020000E-13	0.0000000E+0	9.0020000E-13
-1.8000000E+2	9.0070000E-13	0.0000000E+0	9.0070000E-13
-1.8500000E+2	9.0140000E-13	0.0000000E+0	9.0140000E-13
-1.9000000E+2	9.0230000E-13	0.0000000E+0	9.0230000E-13
-1.9500000E+2	9.0320000E-13	0.0000000E+0	9.0320000E-13
-2.0000000E+2	9.0410000E-13	0.0000000E+0	9.0410000E-13
-2.0500000E+2	9.0490000E-13	0.0000000E+0	9.0490000E-13
-2.1000000E+2	9.0590000E-13	0.0000000E+0	9.0590000E-13
-2.1500000E+2	9.0690000E-13	0.0000000E+0	9.0690000E-13
-2.2000000E+2	9.0770000E-13	0.0000000E+0	9.0770000E-13
-2.2500000E+2	9.0850000E-13	0.0000000E+0	9.0850000E-13
-2.3000000E+2	9.0940000E-13	0.0000000E+0	9.0940000E-13
-2.3500000E+2	9.1020000E-13	0.0000000E+0	9.1020000E-13
-2.4000000E+2	9.1100000E-13	0.0000000E+0	9.1100000E-13
-2.4500000E+2	9.1190000E-13	0.0000000E+0	9.1190000E-13
-2.5000000E+2	9.1270000E-13	0.0000000E+0	9.1270000E-13
-2.5500000E+2	9.1330000E-13	0.0000000E+0	9.1330000E-13
-2.6000000E+2	9.1420000E-13	0.0000000E+0	9.1420000E-13
-2.6500000E+2	9.1470000E-13	0.0000000E+0	9.1470000E-13
-2.7000000E+2	9.1530000E-13	0.0000000E+0	9.1530000E-13
-2.7500000E+2	9.1620000E-13	0.0000000E+0	9.1620000E-13
-2.8000000E+2	9.1670000E-13	0.0000000E+0	9.1670000E-13
-2.8500000E+2	9.1750000E-13	0.0000000E+0	9.1750000E-13
-2.9000000E+2	9.1810000E-13	0.0000000E+0	9.1810000E-13
-2.9500000E+2	9.1880000E-13	0.0000000E+0	9.1880000E-13
-3.0000000E+2	9.1930000E-13	0.0000000E+0	9.1930000E-13
-3.0500000E+2	9.2000000E-13	0.0000000E+0	9.2000000E-13
-3.1000000E+2	9.2050000E-13	0.0000000E+0	9.2050000E-13
-3.1500000E+2	9.2090000E-13	0.0000000E+0	9.2090000E-13
-3.2000000E+2	9.2160000E-13	0.0000000E+0	9.2160000E-13
-3.2500000E+2	9.2230000E-13	0.0000000E+0	9.2230000E-13
-3.3000000E+2	9.2280000E-13	0.0000000E+0	9.2280000E-13
-3.3500000E+2	9.2320000E-13	0.0000000E+0	9.2320000E-13
-3.4000000E+2	9.1350000E-13	0.0000000E+0	9.1350000E-13
-3.4500000E+2	9.2420000E-13	0.0000000E+0	9.2420000E-13
-3.5000000E+2	9.2480000E-13	0.0000000E+0	9.2480000E-13
-3.5500000E+2	9.2540000E-13	0.0000000E+0	9.2540000E-13
-3.6000000E+2	9.2570000E-13	0.0000000E+0	9.2570000E-13
-3.6500000E+2	9.2630000E-13	0.0000000E+0	9.2630000E-13
-3.7000000E+2	9.2700000E-13	0.0000000E+0	9.2700000E-13
-3.7500000E+2	9.2690000E-13	0.0000000E+0	9.2690000E-13
-3.8000000E+2	9.2790000E-13	0.0000000E+0	9.2790000E-13
-3.8500000E+2	9.2830000E-13	0.0000000E+0	9.2830000E-13
-3.9000000E+2	9.2890000E-13	0.0000000E+0	9.2890000E-13
-3.9500000E+2	9.2900000E-13	0.0000000E+0	9.2900000E-13
-4.0000000E+2	9.2990000E-13	0.0000000E+0	9.2990000E-13
-4.0500000E+2	9.2980000E-13	0.0000000E+0	9.2980000E-13
