CV Measurement
Barcode=33305010000619	DateCV=20151104	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	2.1190000E-11	2.0130000E-11	2.1050000E-11	5.7410000E-11	6.2370000E-11
-2.4750000E+1	1.1803000E-11	1.0616000E-11	1.1686000E-11	2.8250000E-11	3.4105000E-11
-4.4500000E+1	1.0865000E-11	9.9040000E-12	1.0705000E-11	2.5520000E-11	3.1474000E-11
-6.4250000E+1	1.0055000E-11	9.3350000E-12	9.8130000E-12	2.3170000E-11	2.9203000E-11
-8.4000000E+1	9.2250000E-12	8.7240000E-12	9.0280000E-12	2.0870000E-11	2.6977000E-11
-1.0375000E+2	8.9030000E-12	8.5200000E-12	8.8030000E-12	2.0100000E-11	2.6226000E-11
-1.2350000E+2	8.8450000E-12	8.4760000E-12	8.7640000E-12	1.9950000E-11	2.6085000E-11
-1.4325000E+2	8.8070000E-12	8.4440000E-12	8.7370000E-12	1.9850000E-11	2.5988000E-11
-1.6300000E+2	8.7820000E-12	8.4190000E-12	8.7170000E-12	1.9771000E-11	2.5918000E-11
-1.8275000E+2	8.7500000E-12	8.3990000E-12	8.6990000E-12	1.9707000E-11	2.5848000E-11
-2.0250000E+2	8.7350000E-12	8.3820000E-12	8.6830000E-12	1.9655000E-11	2.5800000E-11
-2.2225000E+2	8.7210000E-12	8.3650000E-12	8.6700000E-12	1.9611000E-11	2.5756000E-11
-2.4200000E+2	8.7080000E-12	8.3520000E-12	8.6560000E-12	1.9570000E-11	2.5716000E-11
-2.6175000E+2	8.6980000E-12	8.3380000E-12	8.6440000E-12	1.9531000E-11	2.5680000E-11
-2.8150000E+2	8.6880000E-12	8.3270000E-12	8.6340000E-12	1.9499000E-11	2.5649000E-11
-3.0125000E+2	8.6780000E-12	8.3150000E-12	8.6230000E-12	1.9466000E-11	2.5616000E-11
-3.2100000E+2	8.6990000E-12	8.3060000E-12	8.6150000E-12	1.9436000E-11	2.5620000E-11
-3.4075000E+2	8.6610000E-12	8.2950000E-12	8.6060000E-12	1.9408000E-11	2.5562000E-11
-3.6050000E+2	8.6520000E-12	8.2860000E-12	8.5980000E-12	1.9382000E-11	2.5536000E-11
-3.8025000E+2	8.6470000E-12	8.2770000E-12	8.5910000E-12	1.9358000E-11	2.5515000E-11
-4.0000000E+2	8.6400000E-12	8.2690000E-12	8.5830000E-12	1.9333000E-11	2.5492000E-11
