CV Measurement
Barcode=33305010000619	DateCV=20160311	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Backplane 	StripAll
-5.0000000E+0	3.7680000E-10	0.0000000E+0	3.7680000E-10
-1.0000000E+1	3.2870000E-10	0.0000000E+0	3.2870000E-10
-1.5000000E+1	2.9310000E-10	0.0000000E+0	2.9310000E-10
-2.0000000E+1	2.6600000E-10	0.0000000E+0	2.6600000E-10
-2.5000000E+1	2.4490000E-10	0.0000000E+0	2.4490000E-10
-3.0000000E+1	2.2670000E-10	0.0000000E+0	2.2670000E-10
-3.5000000E+1	2.1150000E-10	0.0000000E+0	2.1150000E-10
-4.0000000E+1	1.9765000E-10	0.0000000E+0	1.9765000E-10
-4.5000000E+1	1.8637000E-10	0.0000000E+0	1.8637000E-10
-5.0000000E+1	1.7584000E-10	0.0000000E+0	1.7584000E-10
-5.5000000E+1	1.6693000E-10	0.0000000E+0	1.6693000E-10
-6.0000000E+1	1.5962000E-10	0.0000000E+0	1.5962000E-10
-6.5000000E+1	1.5236000E-10	0.0000000E+0	1.5236000E-10
-7.0000000E+1	1.4652000E-10	0.0000000E+0	1.4652000E-10
-7.5000000E+1	1.4137000E-10	0.0000000E+0	1.4137000E-10
-8.0000000E+1	1.3737000E-10	0.0000000E+0	1.3737000E-10
-8.5000000E+1	1.3352000E-10	0.0000000E+0	1.3352000E-10
-9.0000000E+1	1.2983000E-10	0.0000000E+0	1.2983000E-10
-9.5000000E+1	1.2763000E-10	0.0000000E+0	1.2763000E-10
-1.0000000E+2	1.2472000E-10	0.0000000E+0	1.2472000E-10
-1.0500000E+2	1.2286000E-10	0.0000000E+0	1.2286000E-10
-1.1000000E+2	1.1944000E-10	0.0000000E+0	1.1944000E-10
-1.1500000E+2	1.1442000E-10	0.0000000E+0	1.1442000E-10
-1.2000000E+2	1.1123000E-10	0.0000000E+0	1.1123000E-10
-1.2500000E+2	1.1013000E-10	0.0000000E+0	1.1013000E-10
-1.3000000E+2	1.0850000E-10	0.0000000E+0	1.0850000E-10
-1.3500000E+2	1.0648000E-10	0.0000000E+0	1.0648000E-10
-1.4000000E+2	1.0571000E-10	0.0000000E+0	1.0571000E-10
-1.4500000E+2	1.0432000E-10	0.0000000E+0	1.0432000E-10
-1.5000000E+2	1.0240000E-10	0.0000000E+0	1.0240000E-10
-1.5500000E+2	1.0185000E-10	0.0000000E+0	1.0185000E-10
-1.6000000E+2	9.9970000E-11	0.0000000E+0	9.9970000E-11
-1.6500000E+2	9.9610000E-11	0.0000000E+0	9.9610000E-11
-1.7000000E+2	9.7690000E-11	0.0000000E+0	9.7690000E-11
-1.7500000E+2	9.6650000E-11	0.0000000E+0	9.6650000E-11
-1.8000000E+2	9.5560000E-11	0.0000000E+0	9.5560000E-11
-1.8500000E+2	9.4570000E-11	0.0000000E+0	9.4570000E-11
-1.9000000E+2	9.3580000E-11	0.0000000E+0	9.3580000E-11
-1.9500000E+2	9.2670000E-11	0.0000000E+0	9.2670000E-11
-2.0000000E+2	9.1790000E-11	0.0000000E+0	9.1790000E-11
-2.0500000E+2	9.0840000E-11	0.0000000E+0	9.0840000E-11
-2.1000000E+2	9.0010000E-11	0.0000000E+0	9.0010000E-11
-2.1500000E+2	9.0310000E-11	0.0000000E+0	9.0310000E-11
-2.2000000E+2	8.9570000E-11	0.0000000E+0	8.9570000E-11
-2.2500000E+2	8.7520000E-11	0.0000000E+0	8.7520000E-11
-2.3000000E+2	8.6750000E-11	0.0000000E+0	8.6750000E-11
-2.3500000E+2	8.6010000E-11	0.0000000E+0	8.6010000E-11
-2.4000000E+2	8.5210000E-11	0.0000000E+0	8.5210000E-11
-2.4500000E+2	8.6030000E-11	0.0000000E+0	8.6030000E-11
-2.5000000E+2	8.5400000E-11	0.0000000E+0	8.5400000E-11
-2.5500000E+2	8.3200000E-11	0.0000000E+0	8.3200000E-11
-2.6000000E+2	8.2500000E-11	0.0000000E+0	8.2500000E-11
-2.6500000E+2	8.2000000E-11	0.0000000E+0	8.2000000E-11
-2.7000000E+2	8.1410000E-11	0.0000000E+0	8.1410000E-11
-2.7500000E+2	8.0960000E-11	0.0000000E+0	8.0960000E-11
-2.8000000E+2	8.0720000E-11	0.0000000E+0	8.0720000E-11
-2.8500000E+2	8.2570000E-11	0.0000000E+0	8.2570000E-11
-2.9000000E+2	8.0070000E-11	0.0000000E+0	8.0070000E-11
-2.9500000E+2	7.9930000E-11	0.0000000E+0	7.9930000E-11
-3.0000000E+2	7.9790000E-11	0.0000000E+0	7.9790000E-11
-3.0500000E+2	7.9740000E-11	0.0000000E+0	7.9740000E-11
-3.1000000E+2	7.9730000E-11	0.0000000E+0	7.9730000E-11
-3.1500000E+2	8.2700000E-11	0.0000000E+0	8.2700000E-11
-3.2000000E+2	7.9610000E-11	0.0000000E+0	7.9610000E-11
-3.2500000E+2	8.3010000E-11	0.0000000E+0	8.3010000E-11
-3.3000000E+2	8.3040000E-11	0.0000000E+0	8.3040000E-11
-3.3500000E+2	7.9550000E-11	0.0000000E+0	7.9550000E-11
