CV Measurement
Barcode=33305010000619	DateCV=20151104	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	9.9420000E-12	9.2380000E-12	9.9290000E-12	2.2330000E-11	2.9109000E-11
-2.4750000E+1	7.2860000E-12	6.5390000E-12	7.2400000E-12	1.3989000E-11	2.1065000E-11
-4.4500000E+1	6.7390000E-12	6.0200000E-12	6.6910000E-12	1.2311000E-11	1.9450000E-11
-6.4250000E+1	6.4540000E-12	5.7730000E-12	6.4060000E-12	1.1462000E-11	1.8633000E-11
-8.4000000E+1	6.2720000E-12	5.6240000E-12	6.2240000E-12	1.0927000E-11	1.8120000E-11
-1.0375000E+2	6.1490000E-12	5.5240000E-12	6.0950000E-12	1.0550000E-11	1.7768000E-11
-1.2350000E+2	6.0370000E-12	5.4400000E-12	5.9870000E-12	1.0241000E-11	1.7464000E-11
-1.4325000E+2	5.9510000E-12	5.3720000E-12	5.9000000E-12	9.9940000E-12	1.7223000E-11
-1.6300000E+2	5.8800000E-12	5.3160000E-12	5.8270000E-12	9.7870000E-12	1.7023000E-11
-1.8275000E+2	5.8170000E-12	5.2690000E-12	5.7640000E-12	9.6090000E-12	1.6850000E-11
-2.0250000E+2	5.7610000E-12	5.2270000E-12	5.7080000E-12	9.4490000E-12	1.6696000E-11
-2.2225000E+2	5.7090000E-12	5.1880000E-12	5.6560000E-12	9.3040000E-12	1.6553000E-11
-2.4200000E+2	5.6820000E-12	5.1680000E-12	5.6290000E-12	9.2280000E-12	1.6479000E-11
-2.6175000E+2	5.6900000E-12	5.1640000E-12	5.6220000E-12	9.2110000E-12	1.6476000E-11
-2.8150000E+2	5.6750000E-12	5.1630000E-12	5.6210000E-12	9.2070000E-12	1.6459000E-11
-3.0125000E+2	5.6740000E-12	5.1620000E-12	5.6200000E-12	9.2040000E-12	1.6456000E-11
-3.2100000E+2	5.6740000E-12	5.1610000E-12	5.6190000E-12	9.2020000E-12	1.6454000E-11
-3.4075000E+2	5.6740000E-12	5.1610000E-12	5.6180000E-12	9.1980000E-12	1.6453000E-11
-3.6050000E+2	5.6730000E-12	5.1610000E-12	5.6190000E-12	9.1980000E-12	1.6453000E-11
-3.8025000E+2	5.6730000E-12	5.1600000E-12	5.6170000E-12	9.1960000E-12	1.6450000E-11
-4.0000000E+2	5.6740000E-12	5.1610000E-12	5.6180000E-12	9.1950000E-12	1.6453000E-11
