CV Measurement
Barcode=33305010000619	DateCV=20160311	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Backplane 	StripAll
-5.0000000E+0	2.5980000E-10	0.0000000E+0	2.5980000E-10
-1.0000000E+1	1.6131000E-10	0.0000000E+0	1.6131000E-10
-1.5000000E+1	1.2650000E-10	0.0000000E+0	1.2650000E-10
-2.0000000E+1	1.0618000E-10	0.0000000E+0	1.0618000E-10
-2.5000000E+1	9.5430000E-11	0.0000000E+0	9.5430000E-11
-3.0000000E+1	9.0110000E-11	0.0000000E+0	9.0110000E-11
-3.5000000E+1	8.7070000E-11	0.0000000E+0	8.7070000E-11
-4.0000000E+1	8.4850000E-11	0.0000000E+0	8.4850000E-11
-4.5000000E+1	8.3260000E-11	0.0000000E+0	8.3260000E-11
-5.0000000E+1	8.1670000E-11	0.0000000E+0	8.1670000E-11
-5.5000000E+1	8.0260000E-11	0.0000000E+0	8.0260000E-11
-6.0000000E+1	7.8920000E-11	0.0000000E+0	7.8920000E-11
-6.5000000E+1	7.7820000E-11	0.0000000E+0	7.7820000E-11
-7.0000000E+1	7.6250000E-11	0.0000000E+0	7.6250000E-11
-7.5000000E+1	7.4830000E-11	0.0000000E+0	7.4830000E-11
-8.0000000E+1	7.3500000E-11	0.0000000E+0	7.3500000E-11
-8.5000000E+1	7.2530000E-11	0.0000000E+0	7.2530000E-11
-9.0000000E+1	7.2320000E-11	0.0000000E+0	7.2320000E-11
-9.5000000E+1	6.9730000E-11	0.0000000E+0	6.9730000E-11
-1.0000000E+2	6.4850000E-11	0.0000000E+0	6.4850000E-11
-1.0500000E+2	6.4460000E-11	0.0000000E+0	6.4460000E-11
-1.1000000E+2	6.4030000E-11	0.0000000E+0	6.4030000E-11
-1.1500000E+2	6.4180000E-11	0.0000000E+0	6.4180000E-11
-1.2000000E+2	6.3740000E-11	0.0000000E+0	6.3740000E-11
-1.2500000E+2	6.3930000E-11	0.0000000E+0	6.3930000E-11
-1.3000000E+2	6.3470000E-11	0.0000000E+0	6.3470000E-11
-1.3500000E+2	6.3700000E-11	0.0000000E+0	6.3700000E-11
-1.4000000E+2	6.3200000E-11	0.0000000E+0	6.3200000E-11
-1.4500000E+2	6.3150000E-11	0.0000000E+0	6.3150000E-11
-1.5000000E+2	6.3430000E-11	0.0000000E+0	6.3430000E-11
-1.5500000E+2	6.3390000E-11	0.0000000E+0	6.3390000E-11
-1.6000000E+2	6.2860000E-11	0.0000000E+0	6.2860000E-11
-1.6500000E+2	6.2800000E-11	0.0000000E+0	6.2800000E-11
-1.7000000E+2	6.2680000E-11	0.0000000E+0	6.2680000E-11
-1.7500000E+2	6.2610000E-11	0.0000000E+0	6.2610000E-11
-1.8000000E+2	6.2520000E-11	0.0000000E+0	6.2520000E-11
-1.8500000E+2	6.2390000E-11	0.0000000E+0	6.2390000E-11
-1.9000000E+2	6.2350000E-11	0.0000000E+0	6.2350000E-11
-1.9500000E+2	6.2910000E-11	0.0000000E+0	6.2910000E-11
-2.0000000E+2	6.2200000E-11	0.0000000E+0	6.2200000E-11
-2.0500000E+2	6.2880000E-11	0.0000000E+0	6.2880000E-11
-2.1000000E+2	6.2110000E-11	0.0000000E+0	6.2110000E-11
-2.1500000E+2	6.2080000E-11	0.0000000E+0	6.2080000E-11
-2.2000000E+2	6.2020000E-11	0.0000000E+0	6.2020000E-11
-2.2500000E+2	6.2820000E-11	0.0000000E+0	6.2820000E-11
-2.3000000E+2	6.1890000E-11	0.0000000E+0	6.1890000E-11
-2.3500000E+2	6.2760000E-11	0.0000000E+0	6.2760000E-11
-2.4000000E+2	6.1780000E-11	0.0000000E+0	6.1780000E-11
-2.4500000E+2	6.1740000E-11	0.0000000E+0	6.1740000E-11
-2.5000000E+2	6.1670000E-11	0.0000000E+0	6.1670000E-11
-2.5500000E+2	6.1580000E-11	0.0000000E+0	6.1580000E-11
-2.6000000E+2	6.1560000E-11	0.0000000E+0	6.1560000E-11
-2.6500000E+2	6.1520000E-11	0.0000000E+0	6.1520000E-11
-2.7000000E+2	6.1470000E-11	0.0000000E+0	6.1470000E-11
-2.7500000E+2	6.2940000E-11	0.0000000E+0	6.2940000E-11
-2.8000000E+2	6.2980000E-11	0.0000000E+0	6.2980000E-11
-2.8500000E+2	6.3060000E-11	0.0000000E+0	6.3060000E-11
-2.9000000E+2	6.1230000E-11	0.0000000E+0	6.1230000E-11
-2.9500000E+2	6.1320000E-11	0.0000000E+0	6.1320000E-11
-3.0000000E+2	6.1210000E-11	0.0000000E+0	6.1210000E-11
-3.0500000E+2	6.1160000E-11	0.0000000E+0	6.1160000E-11
-3.1000000E+2	6.1130000E-11	0.0000000E+0	6.1130000E-11
-3.1500000E+2	6.3500000E-11	0.0000000E+0	6.3500000E-11
-3.2000000E+2	6.3440000E-11	0.0000000E+0	6.3440000E-11
-3.2500000E+2	6.0790000E-11	0.0000000E+0	6.0790000E-11
-3.3000000E+2	6.0430000E-11	0.0000000E+0	6.0430000E-11
-3.3500000E+2	6.0830000E-11	0.0000000E+0	6.0830000E-11
-3.4000000E+2	6.4260000E-11	0.0000000E+0	6.4260000E-11
-3.4500000E+2	6.4300000E-11	0.0000000E+0	6.4300000E-11
-3.5000000E+2	6.4820000E-11	0.0000000E+0	6.4820000E-11
-3.5500000E+2	6.4900000E-11	0.0000000E+0	6.4900000E-11
-3.6000000E+2	6.1500000E-11	0.0000000E+0	6.1500000E-11
-3.6500000E+2	6.1370000E-11	0.0000000E+0	6.1370000E-11
-3.7000000E+2	6.1490000E-11	0.0000000E+0	6.1490000E-11
-3.7500000E+2	6.1540000E-11	0.0000000E+0	6.1540000E-11
-3.8000000E+2	6.1580000E-11	0.0000000E+0	6.1580000E-11
-3.8500000E+2	6.1800000E-11	0.0000000E+0	6.1800000E-11
-3.9000000E+2	6.1540000E-11	0.0000000E+0	6.1540000E-11
-3.9500000E+2	6.7930000E-11	0.0000000E+0	6.7930000E-11
-4.0000000E+2	6.2550000E-11	0.0000000E+0	6.2550000E-11
-4.0500000E+2	6.9430000E-11	0.0000000E+0	6.9430000E-11
