CV Measurement
Barcode=33305010000619	DateCV=20151104	TempCV=20.0	HumidityCV=50.0	FluenceCV=	Freq=5000.0

Voltage		Strip1		Strip2		Strip3		StripSum 	StripAll
-5.0000000E+0	9.3630000E-12	8.5860000E-12	9.2820000E-12	2.1300000E-11	2.7231000E-11
-2.4750000E+1	6.5140000E-12	5.8050000E-12	6.4290000E-12	1.2469000E-11	1.8748000E-11
-4.4500000E+1	6.2140000E-12	5.6280000E-12	6.1300000E-12	1.1658000E-11	1.7972000E-11
-6.4250000E+1	6.0500000E-12	5.5470000E-12	5.9660000E-12	1.1224000E-11	1.7563000E-11
-8.4000000E+1	6.0090000E-12	5.5260000E-12	5.9260000E-12	1.1103000E-11	1.7461000E-11
-1.0375000E+2	6.0110000E-12	5.5300000E-12	5.9290000E-12	1.1094000E-11	1.7470000E-11
-1.2350000E+2	5.9980000E-12	5.5190000E-12	5.9150000E-12	1.1055000E-11	1.7432000E-11
-1.4325000E+2	5.9920000E-12	5.5110000E-12	5.9050000E-12	1.1025000E-11	1.7408000E-11
-1.6300000E+2	5.9790000E-12	5.5020000E-12	5.8970000E-12	1.0998000E-11	1.7378000E-11
-1.8275000E+2	5.9710000E-12	5.4960000E-12	5.8890000E-12	1.0974000E-11	1.7356000E-11
-2.0250000E+2	5.9650000E-12	5.4880000E-12	5.8820000E-12	1.0954000E-11	1.7335000E-11
-2.2225000E+2	5.9590000E-12	5.4840000E-12	5.8750000E-12	1.0936000E-11	1.7318000E-11
-2.4200000E+2	5.9540000E-12	5.4780000E-12	5.8700000E-12	1.0918000E-11	1.7302000E-11
-2.6175000E+2	5.9500000E-12	5.4740000E-12	5.8640000E-12	1.0902000E-11	1.7288000E-11
-2.8150000E+2	5.9450000E-12	5.4700000E-12	5.8590000E-12	1.0889000E-11	1.7274000E-11
-3.0125000E+2	5.9420000E-12	5.4650000E-12	5.8560000E-12	1.0878000E-11	1.7263000E-11
-3.2100000E+2	5.9380000E-12	5.4620000E-12	5.8520000E-12	1.0865000E-11	1.7252000E-11
-3.4075000E+2	5.9350000E-12	5.4580000E-12	5.8480000E-12	1.0855000E-11	1.7241000E-11
-3.6050000E+2	5.9320000E-12	5.4560000E-12	5.8430000E-12	1.0844000E-11	1.7231000E-11
-3.8025000E+2	5.9280000E-12	5.4530000E-12	5.8410000E-12	1.0834000E-11	1.7222000E-11
-4.0000000E+2	5.9260000E-12	5.4510000E-12	5.8380000E-12	1.0824000E-11	1.7215000E-11
